country,year,area_selvatica_km2,superficie_total_km2,areas_protegidas,gasto_RD_pib,efectividad_gobierno,art_cientificos,uso_internet,pib_per_capita,inscripcion_primaria,inscripcion_secundaria,inscripcion_terciaria,gasto_educacion_gobierno,gasto_educacion_pib,investigadores_RD,tecnicos_RD,countryCode,region,incomeLevel,occurrenceCount,occurrenceCount_publisher,gbif_member,ogp_membership
Panama,2012,43051.58,75420.0,,0.07534,0.319876164197922,155.83,40.3019,11064.8063606203,103.146450660238,,43.6626516529234,,,38.1076,92.82278,PA,Latin America & Caribbean ,High income,744805.0,,No,Sí
Panama,2013,42937.42,75420.0,5.2,0.06206,0.318168878555298,155.37,44.03,12273.3225037637,102.088016559889,76.4041290283203,,,,39.55467,155.13234,PA,Latin America & Caribbean ,High income,872361.0,,No,Sí
Panama,2014,42823.26,75320.0,5.2,0.12295,0.27743074297905,166.51,44.9238,13213.1989637473,99.132606826684,76.0406265258789,44.6253501937764,13.3286304473877,3.08107995986939,92.78364,,PA,Latin America & Caribbean ,High income,1041672.0,,No,Sí
Panama,2015,42709.1,75320.0,5.2,0.10745,0.277811020612717,164.37,51.2054,14082.6548502728,96.205074799494,76.5946807861328,47.5819435584313,15.1898202896118,3.26552009582519,90.68303,,PA,Latin America & Caribbean ,High income,1292284.0,,No,Sí
Panama,2016,42595.0,75320.0,5.2,0.1324,0.153621435165405,154.78,54.0,14832.3611608191,93.4375028559417,82.601448059082,48.3799959758914,15.5377902984619,3.32278990745544,96.8879,,PA,Latin America & Caribbean ,High income,1674569.0,,No,Sí
Panama,2017,42480.8,75320.0,5.2,0.1353,0.0281319748610258,175.99,59.9506,15694.6297454295,94.7657015347774,76.5998992919922,,15.8837099075317,3.37834000587463,105.81058,,PA,Latin America & Caribbean ,High income,2198743.0,1346772.0,No,Sí
Panama,2018,42366.7,75320.0,5.2,0.13359,0.0126809943467379,175.81,61.8055,16151.3273478476,,,,15.816309928894,3.4524199962616,107.17185,,PA,Latin America & Caribbean ,High income,2292165.0,1346772.0,No,Sí
Panama,2019,42252.5,75320.0,5.2,0.13624,0.0998710468411446,261.7,63.6284,16477.9066285687,93.3286426450155,,,15.6073776131625,3.28122011579173,110.65703,,PA,Latin America & Caribbean ,High income,3313416.0,2261740.0,No,Sí
Panama,2020,42138.4,75320.0,15.3,0.23235,0.164647355675697,264.98,70.0097,13290.5608347594,95.2048771264878,,44.9372948646286,15.6296300888062,4.30487012863159,167.55608,,PA,Latin America & Caribbean ,High income,4191400.0,3047227.0,No,Sí
Panama,2021,42024.233,75320.0,27.7,0.17688,0.123601131141186,290.26,77.031,15509.8069109784,100.88841591996,,52.7147829654218,15.6105003356934,3.71198010444641,134.74424,,PA,Latin America & Caribbean ,High income,4841010.0,3632180.0,No,Sí
Panama,2022,41910.111,75320.0,27.7,0.18243,-0.128100603818893,376.12,77.7041,17332.4360742988,101.563230633345,,57.8162831217614,15.7813301086426,3.37781000137329,142.28474,,PA,Latin America & Caribbean ,High income,5784410.0,4531101.0,No,Sí
Panama,2023,41795.959,75320.0,27.7,0.15791,-0.209720730781555,,68.5485,18686.4050961265,95.2033935877376,,53.6949637061742,11.4927501678467,2.47225999832153,253.27142,,PA,Latin America & Caribbean ,High income,7037365.0,5705947.0,No,Sí
Panama,2024,,,27.2,,,,,19102.8521936399,,,,16.2802952981979,,,,PA,Latin America & Caribbean ,High income,8294736.0,6881292.0,Sí,Sí
Peru,2000,752978.3,1285220.0,,0.11266,-0.183523014187813,172.38,3.07643,1945.41338451698,116.377288818359,80.8428726196289,33.4137687683105,15.2503700256348,3.22802996635437,,,PE,Latin America & Caribbean ,Upper middle income,,,No,No
Peru,2001,751730.27,1285220.0,,0.11096,,196.66,7.57876,1929.57273038846,116.051170349121,83.8087387084961,29.9192008972168,14.7962303161621,3.03712010383606,,,PE,Latin America & Caribbean ,Upper middle income,,,No,No
Peru,2002,750482.24,1285220.0,,0.10614,-0.391418874263763,191.96,8.96695,2007.37019626753,115.819259643555,85.1464004516602,30.2558097839356,14.5780601501465,2.82056999206543,,,PE,Latin America & Caribbean ,Upper middle income,,,Sí,No
Peru,2003,749234.21,1285220.0,,0.10813,-0.585180282592773,267.77,11.6,2129.44114197634,114.657218933105,78.4806213378906,30.319580078125,14.6583099365234,2.93779993057251,,,PE,Latin America & Caribbean ,Upper middle income,,,Sí,No
Peru,2004,747986.18,1285220.0,,0.15578,-0.649820864200592,265.08,14.1,2397.25147277714,114.192283630371,81.8064575195312,32.1658897399902,15.273850440979,2.95787000656128,,,PE,Latin America & Caribbean ,Upper middle income,,,Sí,No
Peru,2005,746738.15,1285220.0,,,-0.695960521697998,302.14,17.1,2706.66947297608,114.135032653809,82.8499298095703,32.4608917236328,14.2785196304321,2.83903002738953,,,PE,Latin America & Caribbean ,Upper middle income,,,Sí,No
Peru,2006,745490.12,1285220.0,,,-0.757418632507324,441.15,20.7,3129.55996496982,114.313377380371,85.8261795043945,33.9184188842773,14.0353002548218,2.65281009674072,,,PE,Latin America & Caribbean ,Upper middle income,,,Sí,No
Peru,2007,744242.09,1285220.0,,,-0.627492427825928,402.49,25.2,3581.0893081917,114.932861328125,88.9029235839844,,14.141770362854,2.62940001487732,,,PE,Latin America & Caribbean ,Upper middle income,493066.0,40288.0,Sí,No
Peru,2008,742994.06,1285220.0,,,-0.431019514799118,406.39,30.57,4197.58444634142,112.584442138672,90.2652816772461,,14.3778200149536,2.8677499294281,,,PE,Latin America & Caribbean ,Upper middle income,749815.0,40288.0,Sí,No
Peru,2009,741746.03,1285220.0,,,-0.489155441522598,491.52,31.4,4181.18755462253,112.00821685791,93.8280029296875,,14.5476303100586,3.13994002342224,,,PE,Latin America & Caribbean ,Upper middle income,933526.0,40288.0,Sí,No
Peru,2010,740498.0,1285220.0,,,-0.239367961883545,553.93,34.77,5072.11494019615,112.186592102051,96.13037109375,,13.4923696517944,2.86730003356934,,,PE,Latin America & Caribbean ,Upper middle income,1122198.0,40288.0,Sí,No
Peru,2011,738787.46,1285220.0,,0.08282,-0.206647053360939,596.78,36.01,5861.35793645245,109.572143554688,97.5231475830078,,13.5442399978638,2.6635000705719,,,PE,Latin America & Caribbean ,Upper middle income,1216868.0,65880.0,Sí,Sí
Peru,2012,737076.92,1285220.0,,0.0553,-0.18742011487484,641.35,38.2,6519.37852981527,103.61678314209,96.4381103515625,,14.3694896697998,2.92276000976562,,,PE,Latin America & Caribbean ,Upper middle income,1511350.0,65880.0,Sí,Sí
Peru,2013,735366.38,1285220.0,19.2,0.08174,-0.151038065552711,667.12,39.2,6746.80025696601,105.152191162109,101.583869934082,,15.2219400405884,3.29729008674622,,,PE,Latin America & Caribbean ,Upper middle income,1675372.0,65880.0,Sí,Sí
Peru,2014,733655.84,1285220.0,19.4,0.10805,-0.326710402965546,745.61,40.2447,6667.13410360861,102.949859619141,99.8733825683594,,16.2275104522705,3.69599008560181,,,PE,Latin America & Caribbean ,Upper middle income,1946610.0,77131.0,Sí,Sí
Peru,2015,731945.3,1285220.0,19.4,0.11702,-0.367453664541245,899.29,40.8526,6231.71150338894,102.787979125977,100.251571655273,,17.6153793334961,3.96933007240295,,,PE,Latin America & Caribbean ,Upper middle income,2232961.0,77131.0,Sí,Sí
Peru,2016,730102.8,1285220.0,13.1,0.12008,-0.256282150745392,1071.41,45.4617,6217.03599995447,104.087951660156,102.150123596191,73.2223205566406,17.93577003479,3.81316995620727,,,PE,Latin America & Caribbean ,Upper middle income,2745374.0,77131.0,Sí,Sí
Peru,2017,728347.8,1285220.0,13.1,0.12085,-0.204775094985962,1389.87,50.4504,6736.16693725487,102.807487487793,101.044578552246,71.2404708862305,18.321159362793,3.93130993843079,,,PE,Latin America & Caribbean ,Upper middle income,3217286.0,1502036.0,Sí,Sí
Peru,2018,726760.4,1285220.0,13.1,0.12683,-0.323809534311295,1700.86,55.0543,6978.49121548627,104.412582397461,99.8580093383789,,17.1521797180176,3.71392011642456,,,PE,Latin America & Caribbean ,Upper middle income,3326313.0,1476444.0,Sí,Sí
Peru,2019,725032.0,1285220.0,13.3,0.15696,-0.125898167490959,2332.04,59.9505,7037.00803692604,108.469970703125,99.5297164916992,,17.7330207824707,3.822429895401,,,PE,Latin America & Caribbean ,Upper middle income,4466108.0,2501217.0,Sí,Sí
Peru,2020,723303.7,1285220.0,13.3,0.17229,-0.294280052185059,2892.98,65.2518,6133.32552410183,113.065826416016,100.138702392578,,15.9272603988647,4.25937986373901,,,PE,Latin America & Caribbean ,Upper middle income,5374736.0,3314922.0,Sí,Sí
Peru,2021,721575.333,1285220.0,13.7,0.13752,-0.295280516147614,4064.96,71.1078,6826.20255614477,113.829208374023,101.589141845703,,16.7178897857666,3.92721009254456,,,PE,Latin America & Caribbean ,Upper middle income,6264562.0,3820764.0,Sí,Sí
Peru,2022,719847.011,1285220.0,16.8,0.16178,-0.39837571978569,4584.96,74.675,7350.63034300417,114.349319458008,103.591468811035,,16.4729995727539,3.83315992355347,,,PE,Latin America & Caribbean ,Upper middle income,6978104.0,4412834.0,Sí,Sí
Peru,2023,718118.659,1285215.6,16.8,,-0.491872787475586,,79.4848,7887.54185920108,113.900588989258,111.395393371582,,18.8577194213867,4.23516988754272,,,PE,Latin America & Caribbean ,Upper middle income,8336313.0,5472665.0,Sí,Sí
Peru,2024,,,16.8,,,,81.9571,8452.37167047598,,,,19.212589263916,,,,PE,Latin America & Caribbean ,Upper middle income,9620248.0,6577163.0,Sí,Sí
Poland,2000,90590.0,312690.0,,0.64078,0.568725228309631,12984.35,7.28543,4520.64100449111,100.339080810547,100.596076965332,50.4036293029785,11.5805702209473,4.96281003952026,1441.97757,353.97227,PL,Europe & Central Asia,High income,,,No,No
Poland,2001,90860.0,312690.0,,0.62159,,14359.62,9.90067,5015.23790036613,100.530227661133,101.693962097168,56.3456916809082,11.8656597137451,5.29358005523682,1467.79064,320.89629,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2002,91130.0,312690.0,,0.55675,0.454926639795303,15613.41,21.15,5223.45178967082,100.300102233887,103.719223022461,59.5361404418945,11.920599937439,5.37052011489868,1483.34389,297.1006,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2003,91400.0,312690.0,,0.53806,0.50964617729187,16749.52,24.87,5720.81366178104,100.183227539062,106.250358581543,60.6214714050293,11.6752195358276,5.30664014816284,1533.19754,283.05109,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2004,91670.0,312690.0,,0.5525,0.439104020595551,18896.41,32.53,6711.72715262967,100.051498413086,98.4879837036133,61.7436981201172,12.3235301971435,5.33129978179932,1595.82994,261.56551,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2005,91940.0,312690.0,,0.56278,0.446039795875549,20405.04,38.81,8043.92332253757,99.9291229248047,101.085952758789,63.7791404724121,12.2652902603149,5.41065979003906,1629.60294,233.18335,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2006,92210.0,312680.0,,0.55102,0.332138866186142,22224.04,44.58,9068.85528307627,99.6375198364258,100.597557067871,65.0900726318359,12.7099800109863,5.18850994110107,1563.45879,225.83038,PL,Europe & Central Asia,High income,,,Sí,No
Poland,2007,92480.0,312680.0,,0.56193,0.358851343393326,22093.36,48.6,11272.5293683383,99.1174926757812,100.348258972168,66.9424667358398,11.3483295440674,4.86086988449097,1614.00137,225.03648,PL,Europe & Central Asia,High income,1066831.0,1067872.0,Sí,No
Poland,2008,92750.0,312680.0,,0.59944,0.462065756320953,23900.02,53.13,14048.5604672654,98.238639831543,99.9508209228516,70.2946319580078,11.410249710083,5.02344989776611,1626.3818,190.05503,PL,Europe & Central Asia,High income,1228683.0,1250910.0,Sí,No
Poland,2009,93020.0,312680.0,,0.66106,0.517221808433533,23783.14,58.97,11556.3026866026,98.0396499633789,99.6487579345703,72.6793594360352,11.0830497741699,4.97664022445679,1608.44328,188.4782,PL,Europe & Central Asia,High income,1658042.0,1737619.0,Sí,No
Poland,2010,93290.0,312680.0,,0.72619,0.630121886730194,24723.17,62.32,12567.7317676382,98.6196365356445,100.207778930664,76.5571212768555,11.0465202331543,5.08126020431519,1697.02812,285.38123,PL,Europe & Central Asia,High income,1701530.0,1808648.0,Sí,No
Poland,2011,93472.0,312680.0,,0.75221,0.596360862255096,25612.69,61.95,13867.6669408192,99.2583465576172,100.617851257324,75.8021011352539,10.9456796646118,4.82903003692627,1679.90071,359.77122,PL,Europe & Central Asia,High income,1681856.0,1757103.0,Sí,No
Poland,2012,93654.0,312680.0,,0.88997,0.657871425151825,27711.05,62.31,13087.420943321,100.680816650391,100.56485748291,75.0382919311523,11.1955099105835,4.83311986923218,1752.07893,420.56352,PL,Europe & Central Asia,High income,1603181.0,1683599.0,Sí,No
Poland,2013,93836.0,312680.0,34.2,0.88483,0.659244894981384,29634.94,62.8492,13621.9023794031,100.073501586914,111.516960144043,73.317268371582,11.5664396286011,4.99780988693237,1868.31303,384.66597,PL,Europe & Central Asia,High income,1558372.0,1625032.0,Sí,No
Poland,2014,94018.0,312680.0,29.3,0.95076,0.768983721733093,31104.41,66.5987,14262.2841914116,99.5637130737305,110.031021118164,70.2389678955078,11.5705003738403,4.93859004974365,2054.74753,438.51201,PL,Europe & Central Asia,High income,1598130.0,1625043.0,Sí,No
Poland,2015,94200.0,312680.0,29.3,1.00423,0.74108874797821,32723.75,67.997,12637.5220324406,,109.41478729248,69.3731994628906,11.5371503829956,4.78747987747192,2158.37831,443.60217,PL,Europe & Central Asia,High income,1690192.0,1625043.0,Sí,No
Poland,2016,94350.0,312680.0,38.0,0.96821,0.651506066322327,34267.43,73.3007,12464.0121044827,,109.117248535156,69.8503799438477,11.2715997695923,4.62726020812988,2304.00747,399.7713,PL,Europe & Central Asia,High income,1677710.0,1619224.0,Sí,No
Poland,2017,94470.0,312680.0,38.1,1.03785,0.550776779651642,33886.6,75.9854,13913.3415190124,97.6803283691406,109.45922088623,70.6174621582031,11.0439596176147,4.54247999191284,2994.85672,415.27482,PL,Europe & Central Asia,High income,3102516.0,3319421.0,Sí,No
Poland,2018,94590.0,312690.0,38.1,1.2061,0.546892523765564,35457.24,77.5417,15658.210586693,94.4897613525391,110.541938781738,71.0217437744141,11.1106195449829,4.55985021591187,3079.49249,,PL,Europe & Central Asia,High income,1714071.0,1765807.0,Sí,No
Poland,2019,94710.0,312690.0,38.1,1.32335,0.512824833393097,36493.83,80.4359,15874.5220531254,94.9449615478516,109.753303527832,70.9065017700195,11.1711702346802,4.62736988067627,3159.06604,,PL,Europe & Central Asia,High income,1820523.0,1841005.0,Sí,No
Poland,2020,94830.0,312710.0,38.0,1.38608,0.324195116758347,38445.19,83.1849,16150.9291009726,82.211540222168,112.576263427734,70.9730377197266,10.0572299957275,4.80081987380981,3260.15498,,PL,Europe & Central Asia,High income,2122143.0,1953524.0,Sí,No
Poland,2021,94950.0,312710.0,38.0,1.43183,0.254306375980377,41280.7,85.3749,18635.5088812509,96.6018218994141,110.52970123291,72.2060623168945,10.6039199829102,4.61998987197876,3558.20467,,PL,Europe & Central Asia,High income,2390526.0,2143766.0,Sí,No
Poland,2022,95070.0,312720.0,38.0,1.45383,0.258881956338882,37368.15,86.9411,18891.213529396,100.594268798828,108.48217010498,75.2911071777344,9.97375965118408,4.31372976303101,3721.07204,,PL,Europe & Central Asia,High income,4872142.0,4685932.0,Sí,No
Poland,2023,95190.0,313930.0,38.0,,0.421437799930573,,86.4147,22145.2643088909,105.397079467773,108.386131286621,76.8794097900391,,,,,PL,Europe & Central Asia,High income,7608901.0,7286689.0,Sí,No
Poland,2024,,,38.2,,,,88.585,25022.6716445953,,,,,,,,PL,Europe & Central Asia,High income,14778909.0,15962311.0,Sí,No
Portugal,2000,32810.0,92120.0,,0.72156,0.972350239753723,3328.54,16.4305,11526.3720667968,119.70580291748,108.372886657715,,12.0530996322632,5.16384983062744,1633.81566,259.88889,PT,Europe & Central Asia,High income,,,No,No
Portugal,2001,32781.0,92120.0,,0.76482,,3822.28,18.0871,11734.7649743954,119.482360839844,108.49845123291,,12.0958204269409,5.33713006973267,1717.30179,277.86373,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2002,32752.0,92120.0,,0.72183,1.15235102176666,4058.67,19.37,12936.6928204482,115.040893554688,109.794471740723,,11.9024696350098,5.25871992111206,1827.5988,291.87038,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2003,32723.0,92120.0,,0.69802,1.1067943572998,4672.02,29.67,15797.7821340276,115.237442016602,108.311233520508,,11.652099609375,5.28152990341187,1939.08763,305.78415,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2004,32694.0,92120.0,,0.7293,1.04428017139435,5230.92,31.78,18064.1580932987,114.672149658203,95.0831298828125,,10.9660596847534,5.04638004302979,1975.6442,291.64541,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2005,32665.0,92090.0,,0.75755,1.05113351345062,5961.16,34.99,18780.12751241,114.44255065918,96.4346008300781,,10.855770111084,5.07394981384277,2013.3272,277.71646,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2006,32636.0,92090.0,,0.95448,0.867630779743195,7264.79,38.01,19839.4540499032,113.981163024902,95.6554183959961,,10.8692197799683,4.90767002105713,2344.86601,341.95866,PT,Europe & Central Asia,High income,,,Sí,No
Portugal,2007,32607.0,92090.0,,1.12417,0.894493699073792,7678.64,42.09,22811.0564844365,113.063117980957,99.3079605102539,,11.0472002029419,4.92147016525269,2674.3872,405.93805,PT,Europe & Central Asia,High income,211214.0,24478.0,Sí,No
Portugal,2008,32578.0,92090.0,,1.44335,1.0773845911026,8752.22,44.13,24949.0413566739,112.717491149902,101.609558105469,,10.3573999404907,4.69609022140503,3827.16557,472.62025,PT,Europe & Central Asia,High income,265888.0,28241.0,Sí,No
Portugal,2009,32549.0,92210.0,,1.58001,1.15220522880554,9560.16,48.27,23151.2154130712,110.981079101562,105.083099365234,,11.0769500732422,5.56314992904663,3768.61566,447.2168,PT,Europe & Central Asia,High income,312441.0,29820.0,Sí,No
Portugal,2010,32520.0,92210.0,,1.53529,0.981475114822388,10632.46,53.3,22551.935098809,109.77262878418,107.523330688477,,10.4289102554321,5.40498018264771,3923.75527,377.88959,PT,Europe & Central Asia,High income,331944.0,46051.0,Sí,No
Portugal,2011,32640.0,92210.0,,1.45741,0.921245932579041,11915.85,55.25,23246.5425416481,109.651611328125,108.864181518555,,10.2420196533203,5.11688995361328,4166.14892,339.87803,PT,Europe & Central Asia,High income,430839.0,83184.0,Sí,No
Portugal,2012,32760.0,92210.0,,1.37861,1.00191485881805,13001.8,60.34,20593.4274224109,108.395370483398,110.253372192383,,10.1237802505493,4.94226980209351,4032.33558,338.20975,PT,Europe & Central Asia,High income,456564.0,87830.0,Sí,Sí
Portugal,2013,32880.0,92225.2,7.4,1.32468,1.19421780109406,13889.26,62.0956,21676.4859642714,109.373641967773,118.932960510254,,10.5585403442383,5.2652997970581,3605.75824,742.2652,PT,Europe & Central Asia,High income,528246.0,157393.0,Sí,Sí
Portugal,2014,33000.0,92225.6,7.4,1.28992,0.983170330524445,14438.03,64.5924,22120.6850127107,107.813301086426,114.901290893555,,9.913330078125,5.12006998062134,3658.36239,709.20276,PT,Europe & Central Asia,High income,775282.0,161728.0,Sí,Sí
Portugal,2015,33120.0,92225.6,7.5,1.2433,1.15793454647064,14810.29,68.6329,19215.7813014347,106.229377746582,116.804588317871,61.7960205078125,10.1475496292114,4.8942699432373,3724.60014,752.77583,PT,Europe & Central Asia,High income,1395936.0,308549.0,Sí,Sí
Portugal,2016,33120.0,92225.6,9.1,1.28075,1.14832854270935,14398.94,70.4236,19980.2808866516,105.035911560059,115.488418579102,63.2387504577637,,,3992.10969,701.04212,PT,Europe & Central Asia,High income,2486172.0,432535.0,Sí,Sí
Portugal,2017,33120.0,92225.6,16.5,1.31928,1.2940491437912,14405.2,73.7912,21442.3842768879,104.209732055664,117.235328674316,64.2040176391602,11.0554304122925,5.02685022354126,4348.10903,780.06385,PT,Europe & Central Asia,High income,3277738.0,2658430.0,Sí,Sí
Portugal,2018,33120.0,92225.6,16.9,1.34955,1.18115174770355,14906.3,74.661,23541.1401075289,104.378570556641,118.28833770752,65.1127395629883,10.8120603561401,4.67940998077393,4614.40041,,PT,Europe & Central Asia,High income,5869391.0,5167605.0,Sí,Sí
Portugal,2019,33120.0,92230.0,16.9,1.39562,1.13418579101562,16534.56,75.3464,23343.3628970034,104.897682189941,119.519371032715,66.0920562744141,10.9091501235962,4.62753009796143,4859.21726,,PT,Europe & Central Asia,High income,8261441.0,7450192.0,Sí,Sí
Portugal,2020,33120.0,92230.0,17.1,1.61392,0.979601144790649,17269.64,78.2617,22299.4044062173,105.753471374512,118.68286895752,68.1568908691406,9.90470027923584,4.86408996582031,5131.43982,,PT,Europe & Central Asia,High income,10182517.0,9056876.0,Sí,Sí
Portugal,2021,33120.0,92230.0,17.1,1.67051,0.952431321144104,19600.42,82.309,24711.4510062111,105.672172546387,118.984870910645,72.5122375488281,10.0784902572632,4.77342987060547,5430.93667,,PT,Europe & Central Asia,High income,15896228.0,14684640.0,Sí,Sí
Portugal,2022,33120.0,92230.0,17.2,1.70179,1.00113356113434,19622.76,84.4969,24620.519556875,108.103523254395,120.926139831543,75.0714797973633,10.3897695541382,4.55159997940063,5686.65428,,PT,Europe & Central Asia,High income,17473133.0,16360600.0,Sí,Sí
Portugal,2023,33120.0,92230.0,17.2,,0.987550020217896,,85.7901,27386.2920595024,110.98851776123,120.347076416016,77.6778182983398,,,,,PT,Europe & Central Asia,High income,20223668.0,18997120.0,Sí,Sí
Portugal,2024,,,17.1,,,,88.487,28844.4979246799,,,,,,,,PT,Europe & Central Asia,High income,22876844.0,21284951.0,Sí,Sí
Sierra Leone,2000,29294.3,72300.0,,,-1.60816824436188,4.51,0.118254,143.743743239644,63.2500801086426,,1.67453002929688,20.7299995422363,4.94936990737915,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2001,29097.03,72300.0,,,,4.83,0.160264,358.315716051546,75.623893737793,25.5431499481201,2.11300992965698,17.9699993133545,2.22618007659912,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2002,28899.76,72300.0,,,-1.62898147106171,2.46,0.176199,388.995111216836,,,1.98783004283905,17.6999988555908,2.29766988754273,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2003,28702.49,72300.0,,,-1.33037447929382,2.81,0.190173,413.817607346927,,,,17.3199996948242,2.10887002944946,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2004,28505.22,72300.0,,,-1.1239367723465,5.42,0.203008,417.749983329227,,,,17.1499996185303,2.01167011260986,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2005,28307.95,72300.0,,,-1.34393203258514,4.01,0.215392,462.633324427945,,,,15.5100002288818,1.81370997428894,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2006,28110.68,72300.0,,,-1.1003794670105,5.46,0.227669,580.26796974773,,,,,,,,SL,Sub-Saharan Africa ,Low income,,,No,No
Sierra Leone,2007,27913.41,72300.0,,,-1.15243637561798,4.72,0.239835,631.889926264998,,,,19.75,1.65998005867004,,,SL,Sub-Saharan Africa ,Low income,36445.0,,No,No
Sierra Leone,2008,27716.14,72300.0,,,-1.15404140949249,7.71,0.25,705.359014080005,,,,14.9299993515015,1.57631003856659,,,SL,Sub-Saharan Africa ,Low income,36861.0,,No,No
Sierra Leone,2009,27518.87,72300.0,,,-1.19393682479858,8.96,0.26,652.845806767943,,,,15.9000005722046,1.80153000354767,,,SL,Sub-Saharan Africa ,Low income,62175.0,,No,No
Sierra Leone,2010,27321.6,72300.0,,,-1.20814538002014,12.08,0.58,685.039673490948,,,,12.7999992370606,1.65470004081726,,,SL,Sub-Saharan Africa ,Low income,71075.0,,No,No
Sierra Leone,2011,27124.34,72300.0,,,-1.18952429294586,10.62,0.9,761.146365577281,114.580513591833,40.4235687255859,,12.4099998474121,1.71206998825073,,,SL,Sub-Saharan Africa ,Low income,50523.0,,No,No
Sierra Leone,2012,26927.08,72300.0,,,-1.22011303901672,14.65,2.5,937.504428180231,117.716124289972,44.5522918701172,,14.1300001144409,1.84204995632172,,,SL,Sub-Saharan Africa ,Low income,53031.0,,No,No
Sierra Leone,2013,26729.82,72300.0,3.3,,-1.2193740606308,14.58,4.0,1117.47183075115,119.788073464671,39.2237892150879,,15.1999998092651,1.52128994464874,,,SL,Sub-Saharan Africa ,Low income,54306.0,,No,Sí
Sierra Leone,2014,26532.56,72300.0,3.3,,-1.2485363483429,20.18,6.0573,1117.7586465721,,,,15.0900001525879,1.7022500038147,,,SL,Sub-Saharan Africa ,Low income,62535.0,,No,Sí
Sierra Leone,2015,26335.3,72300.0,3.3,,-1.28399503231049,32.75,6.34442,964.575980888989,120.700737828928,39.8463706970215,,,3.21786273563993,,,SL,Sub-Saharan Africa ,Low income,60562.0,,No,Sí
Sierra Leone,2016,26138.0,72300.0,3.3,,-1.22547876834869,47.14,11.7732,844.416411175476,123.03165757627,42.1386795043945,,12.4700002670288,1.86107003688812,,,SL,Sub-Saharan Africa ,Low income,65905.0,,No,Sí
Sierra Leone,2017,25940.7,72300.0,3.3,,-1.22013700008392,41.74,13.2369,779.186007841728,126.863918148513,41.5312194824219,,19.8899993896484,2.97943997383118,,,SL,Sub-Saharan Africa ,Low income,68521.0,3906.0,No,Sí
Sierra Leone,2018,25743.4,72300.0,3.3,,-1.19115614891052,41.07,14.4223,845.914540460932,114.58023823864,43.119270324707,,32.7299995422363,4.46809005737305,,,SL,Sub-Saharan Africa ,Low income,71870.0,3906.0,No,Sí
Sierra Leone,2019,25546.1,72300.0,3.3,,-1.17441010475159,52.07,15.7137,844.049555179116,145.617495471991,61.1980781555176,,35.0099983215332,4.65362977981567,,,SL,Sub-Saharan Africa ,Low income,84265.0,6226.0,No,Sí
Sierra Leone,2020,25348.8,72300.0,3.3,,-1.06328344345093,63.9,17.1208,845.982914284565,142.792124647639,62.5606803894043,,34.2400016784668,5.35125017166138,,,SL,Sub-Saharan Africa ,Low income,86711.0,10253.0,No,Sí
Sierra Leone,2021,25151.5,72300.0,5.1,,-1.15254700183868,78.52,18.6539,886.192939104469,157.709757576001,73.4251403808594,,27.6399993896484,5.59958982467651,,,SL,Sub-Saharan Africa ,Low income,90483.0,12256.0,No,Sí
Sierra Leone,2022,24954.2,72300.0,5.1,,-1.17013084888458,86.77,19.2287,860.774590932595,163.173554667055,,,25.2299995422363,4.91130018234253,,,SL,Sub-Saharan Africa ,Low income,97115.0,13199.0,Sí,Sí
Sierra Leone,2023,24756.9,72300.0,5.1,,-1.1555837392807,,20.635,757.848680560444,159.416853770084,86.9079513549805,,,2.62455277942046,,,SL,Sub-Saharan Africa ,Low income,105422.0,17568.0,Sí,Sí
Sierra Leone,2024,,,5.1,,,,,873.388575182318,162.123997594776,,,19.9591899733007,,,,SL,Sub-Saharan Africa ,Low income,141940.0,22409.0,Sí,Sí
South Sudan,2000,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2001,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2002,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2003,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2004,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2005,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
South Sudan,2006,,,,,,0.0,,,,,,,,,,SS,Sub-Saharan Africa ,Low income,,,No,No
